#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 11 11 06 24 300  2.1  2.6    MM    MM    MM  MM 1022.7   6.2  14.2    MM   MM   MM    MM
2023 11 11 06 18 300  2.6  3.1    MM    MM    MM  MM 1022.7   6.2  14.2    MM   MM   MM    MM
2023 11 11 06 12 300  2.1  3.1    MM    MM    MM  MM 1022.6   6.2  14.3    MM   MM   MM    MM
2023 11 11 06 06 310  2.6  3.1    MM    MM    MM  MM 1022.6   6.4  14.3    MM   MM   MM    MM
2023 11 11 06 00 310  2.6  3.1    MM    MM    MM  MM 1022.6   6.4  14.3    MM   MM +0.0    MM
2023 11 11 05 54 310  2.1  3.1    MM    MM    MM  MM 1022.6   6.5  14.3    MM   MM   MM    MM
2023 11 11 05 48 320  2.6  3.6    MM    MM    MM  MM 1022.7   6.3  14.4    MM   MM   MM    MM
2023 11 11 05 42 310  3.1  3.6    MM    MM    MM  MM 1022.7   6.4  14.4    MM   MM   MM    MM
2023 11 11 05 36 320  3.1  3.6    MM    MM    MM  MM 1022.7   6.5  14.5    MM   MM   MM    MM
2023 11 11 05 30 320  2.6  3.6    MM    MM    MM  MM 1022.8   6.6  14.5    MM   MM   MM    MM
2023 11 11 05 24 320  2.6  3.6    MM    MM    MM  MM 1022.7   6.4  14.6    MM   MM   MM    MM
2023 11 11 05 18 310  2.6  3.1    MM    MM    MM  MM 1022.8   6.4  14.6    MM   MM   MM    MM
2023 11 11 05 12 310  3.1  3.6    MM    MM    MM  MM 1022.8   6.6  14.7    MM   MM   MM    MM
2023 11 11 05 06 320  3.1  4.1    MM    MM    MM  MM 1022.8   6.7  14.7    MM   MM   MM    MM
2023 11 11 05 00 320  4.1  6.2    MM    MM    MM  MM 1022.8   6.6  14.8    MM   MM +0.8    MM
2023 11 11 04 54 330  5.1  7.2    MM    MM    MM  MM 1022.7   6.5  14.8    MM   MM   MM    MM
2023 11 11 04 48 320  4.1  6.2    MM    MM    MM  MM 1022.7   6.6  14.8    MM   MM   MM    MM
2023 11 11 04 42 320  5.1  6.7    MM    MM    MM  MM 1022.6   6.7  14.8    MM   MM   MM    MM
2023 11 11 04 36 310  4.1  6.2    MM    MM    MM  MM 1022.6   6.8  14.9    MM   MM   MM    MM
2023 11 11 04 30 330  4.6  6.7    MM    MM    MM  MM 1022.5   7.0  14.9    MM   MM   MM    MM
2023 11 11 04 24 330  3.1  4.1    MM    MM    MM  MM 1022.6   7.1  14.9    MM   MM   MM    MM
2023 11 11 04 18 330  3.1  3.6    MM    MM    MM  MM 1022.5   7.0  15.0    MM   MM   MM    MM
2023 11 11 04 12 330  3.6  4.6    MM    MM    MM  MM 1022.5   6.9  15.0    MM   MM   MM    MM
2023 11 11 04 06 340  3.6  4.6    MM    MM    MM  MM 1022.5   7.1  15.0    MM   MM   MM    MM
2023 11 11 04 00 330  3.6  4.1    MM    MM    MM  MM 1022.5   7.1  15.0    MM   MM +1.1    MM
2023 11 11 03 54 330  4.1  4.6    MM    MM    MM  MM 1022.5   7.0  15.0    MM   MM   MM    MM
2023 11 11 03 48 330  3.6  4.6    MM    MM    MM  MM 1022.6   7.0  15.0    MM   MM   MM    MM
2023 11 11 03 42 340  3.1  4.6    MM    MM    MM  MM 1022.5   7.1  15.0    MM   MM   MM    MM
2023 11 11 03 36 330  2.6  3.6    MM    MM    MM  MM 1022.5   7.3  15.0    MM   MM   MM    MM
2023 11 11 03 30 350  3.1  3.6    MM    MM    MM  MM 1022.6   7.5  15.0    MM   MM   MM    MM
2023 11 11 03 24 340  3.1  3.6    MM    MM    MM  MM 1022.7   7.2  15.0    MM   MM   MM    MM
2023 11 11 03 18 350  2.6  3.1    MM    MM    MM  MM 1022.6   7.4  15.1    MM   MM   MM    MM
2023 11 11 03 12 350  3.6  4.1    MM    MM    MM  MM 1022.5   7.3  15.1    MM   MM   MM    MM
2023 11 11 03 06 350  3.1  4.6    MM    MM    MM  MM 1022.6   7.3  15.1    MM   MM   MM    MM
2023 11 11 03 00 340  3.1  4.1    MM    MM    MM  MM 1022.6   7.3  15.1    MM   MM +1.9    MM
2023 11 11 02 54 340  3.1  3.6    MM    MM    MM  MM 1022.6   7.3  15.1    MM   MM   MM    MM
2023 11 11 02 48 340  3.1  4.1    MM    MM    MM  MM 1022.7   7.4  15.1    MM   MM   MM    MM
2023 11 11 02 42 340  3.1  4.1    MM    MM    MM  MM 1022.7   7.4  15.1    MM   MM   MM    MM
2023 11 11 02 36 340  3.6  4.6    MM    MM    MM  MM 1022.7   7.6  15.1    MM   MM   MM    MM
2023 11 11 02 30 350  3.6  5.1    MM    MM    MM  MM 1022.5   7.3  15.1    MM   MM   MM    MM
2023 11 11 02 24 350  3.6  4.6    MM    MM    MM  MM 1022.5   7.5  15.1    MM   MM   MM    MM
2023 11 11 02 18 350  3.6  4.6    MM    MM    MM  MM 1022.3   7.7  15.1    MM   MM   MM    MM
2023 11 11 02 12 350  4.6  5.1    MM    MM    MM  MM 1022.2   7.4  15.1    MM   MM   MM    MM
2023 11 11 02 06 340  4.1  5.1    MM    MM    MM  MM 1022.1   7.5  15.1    MM   MM   MM    MM
2023 11 11 02 00 340  4.6  5.7    MM    MM    MM  MM 1022.0   7.5  15.1    MM   MM +2.5    MM
2023 11 11 01 54 340  4.1  5.1    MM    MM    MM  MM 1021.9   7.8  15.1    MM   MM   MM    MM
2023 11 11 01 48 340  4.1  4.6    MM    MM    MM  MM 1021.9   7.8  15.0    MM   MM   MM    MM
2023 11 11 01 42 340  3.6  4.1    MM    MM    MM  MM 1021.8   8.0  15.0    MM   MM   MM    MM
2023 11 11 01 36 340  3.6  4.1    MM    MM    MM  MM 1021.8   8.1  15.0    MM   MM   MM    MM
2023 11 11 01 30 340  3.6  4.6    MM    MM    MM  MM 1021.8   8.0  15.0    MM   MM   MM    MM
2023 11 11 01 24 340  3.6  4.6    MM    MM    MM  MM 1021.7   8.0  15.0    MM   MM   MM    MM
2023 11 11 01 18 330  3.1  4.1    MM    MM    MM  MM 1021.5   7.9  15.0    MM   MM   MM    MM
2023 11 11 01 12 340  4.1  5.7    MM    MM    MM  MM 1021.4   8.0  15.0    MM   MM   MM    MM
2023 11 11 01 06 340  4.1  5.1    MM    MM    MM  MM 1021.4   8.1  15.0    MM   MM   MM    MM
2023 11 11 01 00 330  3.6  5.1    MM    MM    MM  MM 1021.4   8.2  15.0    MM   MM +1.6    MM
2023 11 11 00 54 330  4.1  5.1    MM    MM    MM  MM 1021.4   8.1  15.0    MM   MM   MM    MM
2023 11 11 00 48 330  4.1  5.1    MM    MM    MM  MM 1021.3   8.1  15.1    MM   MM   MM    MM
2023 11 11 00 42 340  4.1  5.7    MM    MM    MM  MM 1021.4   8.2  15.1    MM   MM   MM    MM
2023 11 11 00 36 320  4.1  5.1    MM    MM    MM  MM 1021.3   8.1  15.1    MM   MM   MM    MM
2023 11 11 00 30 330  4.1  5.1    MM    MM    MM  MM 1021.2   8.4  15.1    MM   MM   MM    MM
2023 11 11 00 24 330  4.1  5.7    MM    MM    MM  MM 1021.1   8.3  15.1    MM   MM   MM    MM
2023 11 11 00 18 340  4.1  5.1    MM    MM    MM  MM 1021.2   8.5  15.1    MM   MM   MM    MM
2023 11 11 00 12 330  4.1  5.7    MM    MM    MM  MM 1020.9   8.5  15.0    MM   MM   MM    MM
2023 11 11 00 06 330  4.1  4.6    MM    MM    MM  MM 1020.9   8.6  15.0    MM   MM   MM    MM
2023 11 11 00 00 320  3.6  4.1    MM    MM    MM  MM 1020.7   8.6  15.0    MM   MM +0.6    MM
2023 11 10 23 54 320  3.1  3.6    MM    MM    MM  MM 1020.8   8.7  15.0    MM   MM   MM    MM
2023 11 10 23 48 310  3.6  4.1    MM    MM    MM  MM 1020.6   8.7  15.0    MM   MM   MM    MM
2023 11 10 23 42 320  3.6  4.1    MM    MM    MM  MM 1020.6   9.1  15.0    MM   MM   MM    MM
2023 11 10 23 36 330  3.1  3.6    MM    MM    MM  MM 1020.3   9.3  15.0    MM   MM   MM    MM
2023 11 10 23 30 350  2.6  3.1    MM    MM    MM  MM 1020.3  10.3  15.0    MM   MM   MM    MM
2023 11 10 23 24  MM  0.0  1.0    MM    MM    MM  MM 1020.2  10.1  15.0    MM   MM   MM    MM
2023 11 10 23 18 150  1.0  1.0    MM    MM    MM  MM 1020.1  10.1  15.0    MM   MM   MM    MM
2023 11 10 23 12 140  1.0  1.5    MM    MM    MM  MM 1019.8   9.9  15.0    MM   MM   MM    MM
2023 11 10 23 06 180  1.5  2.1    MM    MM    MM  MM 1019.7   9.9  14.9    MM   MM   MM    MM
2023 11 10 23 00 180  2.1  3.1    MM    MM    MM  MM 1019.5   9.8  14.9    MM   MM -0.4    MM
2023 11 10 22 54 170  2.6  3.1    MM    MM    MM  MM 1019.4   9.6  14.9    MM   MM   MM    MM
2023 11 10 22 48 160  1.0  2.1    MM    MM    MM  MM 1019.5   9.4  14.9    MM   MM   MM    MM
2023 11 10 22 42 170  1.5  2.1    MM    MM    MM  MM 1019.3   9.3  14.9    MM   MM   MM    MM
2023 11 10 22 36 160  1.0  1.5    MM    MM    MM  MM 1019.3   8.9  14.9    MM   MM   MM    MM
2023 11 10 22 30 150  0.5  1.0    MM    MM    MM  MM 1019.5   8.8  14.9    MM   MM   MM    MM
2023 11 10 22 24 170  0.5  1.0    MM    MM    MM  MM 1019.5   8.8  14.9    MM   MM   MM    MM
2023 11 10 22 18 270  0.5  1.0    MM    MM    MM  MM 1019.6   8.9  14.9    MM   MM   MM    MM
2023 11 10 22 12  MM  0.0  1.5    MM    MM    MM  MM 1019.7   8.8  14.9    MM   MM   MM    MM
2023 11 10 22 06 360  1.5  2.6    MM    MM    MM  MM 1019.7   8.9  14.9    MM   MM   MM    MM
2023 11 10 22 00  30  1.5  2.6    MM    MM    MM  MM 1019.8   8.7  14.9    MM   MM +0.0    MM
2023 11 10 21 54 340  2.1  2.6    MM    MM    MM  MM 1019.9   8.7  14.8    MM   MM   MM    MM
2023 11 10 21 48 360  2.6  3.1    MM    MM    MM  MM 1020.0   8.7  14.9    MM   MM   MM    MM
2023 11 10 21 42 360  3.6  4.6    MM    MM    MM  MM 1020.0   8.8  14.9    MM   MM   MM    MM
2023 11 10 21 36 360  4.6  5.7    MM    MM    MM  MM 1020.3   9.0  14.9    MM   MM   MM    MM
2023 11 10 21 30 350  4.1  5.1    MM    MM    MM  MM 1020.3   9.1  14.9    MM   MM   MM    MM
2023 11 10 21 24 360  4.1  4.6    MM    MM    MM  MM 1020.2   8.9  14.8    MM   MM   MM    MM
2023 11 10 21 18 350  4.1  5.1    MM    MM    MM  MM 1020.2   9.1  14.8    MM   MM   MM    MM
2023 11 10 21 12 360  3.6  4.6    MM    MM    MM  MM 1020.2   9.1  14.8    MM   MM   MM    MM
2023 11 10 21 06 360  4.1  5.1    MM    MM    MM  MM 1020.0   8.7  14.8    MM   MM   MM    MM
2023 11 10 21 00 360  5.7  7.2    MM    MM    MM  MM 1020.1   9.0  14.8    MM   MM +0.8    MM
2023 11 10 20 54  10  5.1  6.2    MM    MM    MM  MM 1020.2   9.1  14.7    MM   MM   MM    MM
2023 11 10 20 48  10  6.2  7.7    MM    MM    MM  MM 1020.3   9.5  14.7    MM   MM   MM    MM
2023 11 10 20 42  10  6.7  8.2    MM    MM    MM  MM 1020.2   9.5  14.6    MM   MM   MM    MM
2023 11 10 20 36  10  7.2  9.3    MM    MM    MM  MM 1020.1   9.4  14.6    MM   MM   MM    MM
2023 11 10 20 30  10  6.7  7.7    MM    MM    MM  MM 1020.2   9.5  14.6    MM   MM   MM    MM
2023 11 10 20 24  10  6.2  7.7    MM    MM    MM  MM 1020.0   9.6  14.6    MM   MM   MM    MM
2023 11 10 20 18  10  6.7  8.2    MM    MM    MM  MM 1020.0   9.5  14.7    MM   MM   MM    MM
2023 11 10 20 12 350  7.2  8.8    MM    MM    MM  MM 1020.3   9.8  14.7    MM   MM   MM    MM
2023 11 10 20 06 360  6.7  7.7    MM    MM    MM  MM 1020.0   9.7  14.7    MM   MM   MM    MM
2023 11 10 20 00 360  6.7  8.2    MM    MM    MM  MM 1019.9   9.8  14.7    MM   MM -0.0    MM
2023 11 10 19 54  10  6.7  7.7    MM    MM    MM  MM 1019.7   9.8  14.7    MM   MM   MM    MM
2023 11 10 19 48 350  6.2  7.7    MM    MM    MM  MM 1020.1   9.9  14.7    MM   MM   MM    MM
2023 11 10 19 42  10  6.2  7.2    MM    MM    MM  MM 1020.0  10.0  14.7    MM   MM   MM    MM
2023 11 10 19 36  10  6.7  7.7    MM    MM    MM  MM 1020.1   9.9  14.7    MM   MM   MM    MM
2023 11 10 19 30 360  7.2  8.8    MM    MM    MM  MM 1020.0  10.0  14.8    MM   MM   MM    MM
2023 11 10 19 24 360  8.2  9.8    MM    MM    MM  MM 1019.9   9.9  14.8    MM   MM   MM    MM
2023 11 10 19 18 360  7.7  9.3    MM    MM    MM  MM 1020.0  10.0  14.8    MM   MM   MM    MM
2023 11 10 19 12  10  7.7  9.3    MM    MM    MM  MM 1019.8  10.1  14.8    MM   MM   MM    MM
2023 11 10 19 06 360  7.7  9.3    MM    MM    MM  MM 1019.9  10.1  14.9    MM   MM   MM    MM
2023 11 10 19 00  10  8.2  9.3    MM    MM    MM  MM 1019.8  10.1  14.9    MM   MM -0.0    MM
2023 11 10 18 54  10  7.2  8.8    MM    MM    MM  MM 1019.8  10.3  14.9    MM   MM   MM    MM
2023 11 10 18 48  10  6.7  8.8    MM    MM    MM  MM 1019.8  10.8  14.9    MM   MM   MM    MM
2023 11 10 18 42  10  8.8 10.8    MM    MM    MM  MM 1019.7  10.5  14.9    MM   MM   MM    MM
2023 11 10 18 36  10  7.7  9.8    MM    MM    MM  MM 1019.7  10.8  14.9    MM   MM   MM    MM
2023 11 10 18 30  10  7.7  9.8    MM    MM    MM  MM 1019.8  10.7  15.0    MM   MM   MM    MM
2023 11 10 18 24  20  6.7  9.8    MM    MM    MM  MM 1019.8  10.9  15.0    MM   MM   MM    MM
2023 11 10 18 18  30  5.1  8.2    MM    MM    MM  MM 1019.8    MM  15.0    MM   MM   MM    MM
2023 11 10 18 12  30  5.7  8.8    MM    MM    MM  MM 1019.7    MM  15.0    MM   MM   MM    MM
2023 11 10 18 06  10  9.3 11.3    MM    MM    MM  MM 1019.0    MM  15.1    MM   MM   MM    MM
2023 11 10 18 00  20  8.8 12.9    MM    MM    MM  MM 1019.3    MM  15.1    MM   MM +0.5    MM
2023 11 10 17 54  10  9.3 11.3    MM    MM    MM  MM 1019.4    MM  15.1    MM   MM   MM    MM
2023 11 10 17 48 360  8.2  9.8    MM    MM    MM  MM 1019.3  11.5  15.1    MM   MM   MM    MM
2023 11 10 17 42  10  7.7 10.3    MM    MM    MM  MM 1019.7  11.8  15.1    MM   MM   MM    MM
2023 11 10 17 36  10  9.3 11.8    MM    MM    MM  MM 1019.5  11.8  15.1    MM   MM   MM    MM
2023 11 10 17 30  10  9.8 12.4    MM    MM    MM  MM 1019.4  11.9  15.2    MM   MM   MM    MM
2023 11 10 17 24  10  8.2 11.3    MM    MM    MM  MM 1019.7  12.1  15.2    MM   MM   MM    MM
2023 11 10 17 18  10  9.8 12.4    MM    MM    MM  MM 1019.8  12.4  15.2    MM   MM   MM    MM
2023 11 10 17 12  10  9.3 11.8    MM    MM    MM  MM 1019.6  12.6  15.2    MM   MM   MM    MM
2023 11 10 17 06  10  9.3 11.3    MM    MM    MM  MM 1020.0  12.8  15.3    MM   MM   MM    MM
2023 11 10 17 00  10  8.8 10.8    MM    MM    MM  MM 1020.0  13.0  15.3    MM   MM +1.4    MM
2023 11 10 16 54  20  6.7  9.8    MM    MM    MM  MM 1020.0  13.1  15.3    MM   MM   MM    MM
2023 11 10 16 48  20  8.2 11.3    MM    MM    MM  MM 1019.8  13.1  15.3    MM   MM   MM    MM
2023 11 10 16 42  30  5.7 10.8    MM    MM    MM  MM 1019.6  13.2  15.3    MM   MM   MM    MM
2023 11 10 16 36  10  7.2  8.8    MM    MM    MM  MM 1019.8  13.2  15.4    MM   MM   MM    MM
2023 11 10 16 30  20  6.2  9.8    MM    MM    MM  MM 1019.9  13.3  15.4    MM   MM   MM    MM
2023 11 10 16 24  20  6.7  9.8    MM    MM    MM  MM 1019.9  13.3  15.4    MM   MM   MM    MM
2023 11 10 16 18  20  6.2 10.8    MM    MM    MM  MM 1019.5  13.4  15.4    MM   MM   MM    MM
2023 11 10 16 12  20  5.7 11.3    MM    MM    MM  MM 1019.7  13.4  15.4    MM   MM   MM    MM
2023 11 10 16 06  20  6.2  8.8    MM    MM    MM  MM 1020.0  13.4  15.4    MM   MM   MM    MM
2023 11 10 16 00  20  4.6  7.7    MM    MM    MM  MM 1019.7  13.6  15.4    MM   MM +1.2    MM
2023 11 10 15 54  20  6.7  8.8    MM    MM    MM  MM 1019.8  13.5  15.4    MM   MM   MM    MM
2023 11 10 15 48  30  4.6  7.2    MM    MM    MM  MM 1019.9  13.4  15.5    MM   MM   MM    MM
2023 11 10 15 42  30  4.1  6.2    MM    MM    MM  MM 1019.7  13.4  15.5    MM   MM   MM    MM
2023 11 10 15 36  40  4.6  7.2    MM    MM    MM  MM 1019.4  13.4  15.5    MM   MM   MM    MM
2023 11 10 15 30  30  4.6  7.7    MM    MM    MM  MM 1019.5  13.4  15.5    MM   MM   MM    MM
2023 11 10 15 24  30  5.1  7.7    MM    MM    MM  MM 1019.3  13.5  15.4    MM   MM   MM    MM
2023 11 10 15 18  30  6.7  8.8    MM    MM    MM  MM 1019.2  13.5  15.4    MM   MM   MM    MM
2023 11 10 15 12  30  5.7  9.3    MM    MM    MM  MM 1019.3  13.7  15.5    MM   MM   MM    MM
2023 11 10 15 06  30  5.1  7.7    MM    MM    MM  MM 1019.1  13.7  15.5    MM   MM   MM    MM
2023 11 10 15 00  30  5.1  7.7    MM    MM    MM  MM 1018.8  13.6  15.5    MM   MM +1.1    MM
2023 11 10 14 54  30  5.7  9.8    MM    MM    MM  MM 1018.7  13.6  15.5    MM   MM   MM    MM
2023 11 10 14 48  30  4.6  7.7    MM    MM    MM  MM 1018.7  13.7  15.5    MM   MM   MM    MM
2023 11 10 14 42  30  4.6  7.7    MM    MM    MM  MM 1019.0  13.7  15.5    MM   MM   MM    MM
2023 11 10 14 36  20  6.7  9.3    MM    MM    MM  MM 1019.6  13.9  15.5    MM   MM   MM    MM
2023 11 10 14 30  30  4.6  7.2    MM    MM    MM  MM 1019.2  13.9  15.5    MM   MM   MM    MM
2023 11 10 14 24  30  6.2  8.2    MM    MM    MM  MM 1019.2  13.9  15.5    MM   MM   MM    MM
2023 11 10 14 18  30  5.1  9.3    MM    MM    MM  MM 1019.2  13.9  15.5    MM   MM   MM    MM
2023 11 10 14 12  30  5.1  6.7    MM    MM    MM  MM 1019.0  13.9  15.5    MM   MM   MM    MM
2023 11 10 14 06  30  4.6  7.7    MM    MM    MM  MM 1018.7  13.9  15.5    MM   MM   MM    MM
2023 11 10 14 00  40  4.6  6.2    MM    MM    MM  MM 1018.6  13.9  15.5    MM   MM +0.9    MM
2023 11 10 13 54  30  5.7  7.7    MM    MM    MM  MM 1018.5  13.9  15.5    MM   MM   MM    MM
2023 11 10 13 48  30  5.7  9.3    MM    MM    MM  MM 1018.6  13.9  15.5    MM   MM   MM    MM
2023 11 10 13 42  30  6.2 10.8    MM    MM    MM  MM 1018.3  13.9  15.5    MM   MM   MM    MM
2023 11 10 13 36  30  4.1  7.2    MM    MM    MM  MM 1018.4  13.9  15.6    MM   MM   MM    MM
2023 11 10 13 30  30  5.7  8.8    MM    MM    MM  MM 1018.7  13.9  15.6    MM   MM   MM    MM
2023 11 10 13 24  30  5.7  7.7    MM    MM    MM  MM 1018.9  14.0  15.6    MM   MM   MM    MM
2023 11 10 13 18  30  5.1  7.7    MM    MM    MM  MM 1018.6  14.0  15.6    MM   MM   MM    MM
2023 11 10 13 12  30  6.2  7.7    MM    MM    MM  MM 1018.2  14.0  15.6    MM   MM   MM    MM
2023 11 10 13 06  40  4.6  7.7    MM    MM    MM  MM 1018.2  14.0  15.6    MM   MM   MM    MM
2023 11 10 13 00  30  5.7  7.2    MM    MM    MM  MM 1018.5  14.1  15.6    MM   MM +1.9    MM
2023 11 10 12 54  30  4.6  7.2    MM    MM    MM  MM 1018.7  14.1  15.7    MM   MM   MM    MM
2023 11 10 12 48  30  5.7 10.8    MM    MM    MM  MM 1018.8  14.1  15.7    MM   MM   MM    MM
2023 11 10 12 42  30  4.6  6.7    MM    MM    MM  MM 1018.7  14.1  15.7    MM   MM   MM    MM
2023 11 10 12 36  30  3.6  6.2    MM    MM    MM  MM 1018.4  14.1  15.7    MM   MM   MM    MM
2023 11 10 12 30  30  5.7  8.2    MM    MM    MM  MM 1018.4  14.1  15.7    MM   MM   MM    MM
2023 11 10 12 24  30  6.2  8.8    MM    MM    MM  MM 1018.5  14.2  15.7    MM   MM   MM    MM
2023 11 10 12 18  30  6.2  8.8    MM    MM    MM  MM 1018.3  14.1  15.7    MM   MM   MM    MM
2023 11 10 12 12  30  5.7  8.8    MM    MM    MM  MM 1018.0  14.1  15.7    MM   MM   MM    MM
2023 11 10 12 06  30  5.7  8.8    MM    MM    MM  MM 1017.8  14.1  15.7    MM   MM   MM    MM
2023 11 10 12 00  30  6.2  8.8    MM    MM    MM  MM 1017.7  14.0  15.7    MM   MM +1.8    MM
2023 11 10 11 54  30  6.7 10.3    MM    MM    MM  MM 1017.9  14.0  15.7    MM   MM   MM    MM
2023 11 10 11 48  30  5.1  7.2    MM    MM    MM  MM 1018.1  14.0  15.7    MM   MM   MM    MM
2023 11 10 11 42  30  4.1  6.7    MM    MM    MM  MM 1018.0  13.8  15.7    MM   MM   MM    MM
2023 11 10 11 36  30  5.7  8.2    MM    MM    MM  MM 1018.0  13.9  15.7    MM   MM   MM    MM
2023 11 10 11 30  30  5.7  7.7    MM    MM    MM  MM 1018.0  13.8  15.7    MM   MM   MM    MM
2023 11 10 11 24  20  6.2 10.3    MM    MM    MM  MM 1017.9  13.9  15.7    MM   MM   MM    MM
2023 11 10 11 18  30  6.2  8.8    MM    MM    MM  MM 1018.1  13.9  15.7    MM   MM   MM    MM
2023 11 10 11 12  30  6.2  9.3    MM    MM    MM  MM 1018.1  14.0  15.7    MM   MM   MM    MM
2023 11 10 11 06  30  6.2  9.3    MM    MM    MM  MM 1017.7  14.0  15.7    MM   MM   MM    MM
2023 11 10 11 00  30  5.7  8.2    MM    MM    MM  MM 1017.7  14.1  15.7    MM   MM +2.0    MM
2023 11 10 10 54  30  5.1  8.2    MM    MM    MM  MM 1017.7  14.2  15.7    MM   MM   MM    MM
2023 11 10 10 48  30  5.1  7.7    MM    MM    MM  MM 1017.4  14.1  15.7    MM   MM   MM    MM
2023 11 10 10 42  30  5.7  8.8    MM    MM    MM  MM 1017.3  14.1  15.7    MM   MM   MM    MM
2023 11 10 10 36  30  6.7  9.8    MM    MM    MM  MM 1017.2  14.2  15.7    MM   MM   MM    MM
2023 11 10 10 30  30  5.1  7.2    MM    MM    MM  MM 1017.3  14.2  15.7    MM   MM   MM    MM
2023 11 10 10 24  30  6.2  7.7    MM    MM    MM  MM 1017.1  14.2  15.7    MM   MM   MM    MM
2023 11 10 10 18  30  6.2  8.8    MM    MM    MM  MM 1016.8  14.1  15.7    MM   MM   MM    MM
2023 11 10 10 12  30  5.7  8.8    MM    MM    MM  MM 1016.7  14.1  15.7    MM   MM   MM    MM
2023 11 10 10 06  30  5.7  8.8    MM    MM    MM  MM 1016.7  14.0  15.7    MM   MM   MM    MM
2023 11 10 10 00  20  6.7  8.8    MM    MM    MM  MM 1016.6  14.1  15.7    MM   MM +1.3    MM
2023 11 10 09 54  20  5.7  8.8    MM    MM    MM  MM 1016.5  14.1  15.7    MM   MM   MM    MM
2023 11 10 09 48  20  6.2  9.3    MM    MM    MM  MM 1016.5  14.1  15.7    MM   MM   MM    MM
2023 11 10 09 42  20  6.7  9.8    MM    MM    MM  MM 1016.4  14.0  15.7    MM   MM   MM    MM
2023 11 10 09 36  20  7.7 10.3    MM    MM    MM  MM 1016.5  14.0  15.7    MM   MM   MM    MM
2023 11 10 09 30  10  7.2  9.8    MM    MM    MM  MM 1016.4  14.1  15.7    MM   MM   MM    MM
2023 11 10 09 24  20  7.7 10.8    MM    MM    MM  MM 1016.3  14.1  15.7    MM   MM   MM    MM
2023 11 10 09 18  20  6.7  9.8    MM    MM    MM  MM 1016.3  14.2  15.7    MM   MM   MM    MM
2023 11 10 09 12  20  6.2  9.3    MM    MM    MM  MM 1015.9  14.1  15.7    MM   MM   MM    MM
2023 11 10 09 06  20  7.7 10.3    MM    MM    MM  MM 1016.0  14.1  15.7    MM   MM   MM    MM
2023 11 10 09 00  20  7.7 10.3    MM    MM    MM  MM 1015.9  14.1  15.7    MM   MM +1.1    MM
2023 11 10 08 54  10  6.7  8.8    MM    MM    MM  MM 1015.8  14.1  15.7    MM   MM   MM    MM
2023 11 10 08 48  10  7.7  9.8    MM    MM    MM  MM 1015.9  14.1  15.7    MM   MM   MM    MM
2023 11 10 08 42  10  7.2  8.8    MM    MM    MM  MM 1016.0  14.2  15.7    MM   MM   MM    MM
2023 11 10 08 36  10  7.2  9.3    MM    MM    MM  MM 1016.0  14.3  15.7    MM   MM   MM    MM
2023 11 10 08 30  10  7.2  8.8    MM    MM    MM  MM 1015.8  14.4  15.7    MM   MM   MM    MM
2023 11 10 08 24  10  7.7  9.8    MM    MM    MM  MM 1015.7  14.3  15.6    MM   MM   MM    MM
2023 11 10 08 18  10  7.7  9.8    MM    MM    MM  MM 1015.8  14.4  15.6    MM   MM   MM    MM
2023 11 10 08 12  10  7.2  9.3    MM    MM    MM  MM 1015.9  14.6  15.6    MM   MM   MM    MM
2023 11 10 08 06  10  7.7  9.3    MM    MM    MM  MM 1015.9  14.7  15.6    MM   MM   MM    MM
2023 11 10 08 00  10  7.2  9.8    MM    MM    MM  MM 1015.7  14.7  15.6    MM   MM +1.7    MM
2023 11 10 07 54 360  7.2  8.8    MM    MM    MM  MM 1015.8  14.8  15.6    MM   MM   MM    MM
2023 11 10 07 48  10  6.2  8.2    MM    MM    MM  MM 1015.5  14.8  15.6    MM   MM   MM    MM
2023 11 10 07 42  10  7.2  8.2    MM    MM    MM  MM 1015.3  14.9  15.6    MM   MM   MM    MM
2023 11 10 07 36  10  7.7  9.8    MM    MM    MM  MM 1015.3  14.9  15.6    MM   MM   MM    MM
2023 11 10 07 30  10  7.2  8.8    MM    MM    MM  MM 1015.3  15.1  15.6    MM   MM   MM    MM
2023 11 10 07 24  10  6.2  8.2    MM    MM    MM  MM 1015.3  15.1  15.6    MM   MM   MM    MM
2023 11 10 07 18  10  6.2  7.2    MM    MM    MM  MM 1015.3  15.2  15.6    MM   MM   MM    MM
2023 11 10 07 12  10  6.7  7.7    MM    MM    MM  MM 1015.5  15.3  15.6    MM   MM   MM    MM
2023 11 10 07 06  10  7.7  9.3    MM    MM    MM  MM 1015.4  15.3  15.6    MM   MM   MM    MM
2023 11 10 07 00  10  7.7  9.3    MM    MM    MM  MM 1015.3  15.4  15.7    MM   MM +1.6    MM
2023 11 10 06 54  10  8.8 10.3    MM    MM    MM  MM 1015.2  15.6  15.7    MM   MM   MM    MM
2023 11 10 06 48  10  8.8 11.3    MM    MM    MM  MM 1015.0  15.8  15.8    MM   MM   MM    MM
2023 11 10 06 42  10  7.7  9.3    MM    MM    MM  MM 1015.2  15.8  15.8    MM   MM   MM    MM
